EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 13-05-2019
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 FG   : Wind speed in 0.1 m/s
30-34 Q_FG : quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station CORDOBA AEROPUERTO, SPAIN (STAID: 337)
Blended and updated with sources:20051 908410 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   FG, Q_FG
   337, 20051,19761031,    8,    0
   337, 20051,19761101,    0,    0
   337, 20051,19761102,    8,    0
   337, 20051,19761103,   11,    0
   337, 20051,19761104,   56,    0
   337, 20051,19761105,    6,    0
   337, 20051,19761106,   42,    0
   337, 20051,19761107,   28,    0
   337, 20051,19761108,   14,    0
   337, 20051,19761109,   25,    0
   337, 20051,19761110,   39,    0
   337, 20051,19761111,   17,    0
   337, 20051,19761112,   28,    0
   337, 20051,19761113,   11,    0
   337, 20051,19761114,    8,    0
   337, 20051,19761115,    8,    0
   337, 20051,19761116,    0,    0
   337, 20051,19761117,    8,    0
   337, 20051,19761118,   11,    0
   337, 20051,19761119,    6,    0
   337, 20051,19761120,   11,    0
   337, 20051,19761121,   11,    0
   337, 20051,19761122,   31,    0
   337, 20051,19761123,   19,    0
   337, 20051,19761124,   25,    0
   337, 20051,19761125,   11,    0
   337, 20051,19761126,   11,    0
   337, 20051,19761127,    0,    0
   337, 20051,19761128,   17,    0
   337, 20051,19761129,    6,    0
   337, 20051,19761130,    0,    0
   337, 20051,19761201,   56,    0
   337, 20051,19761202,  111,    0
   337, 20051,19761203,  125,    0
   337, 20051,19761204,   61,    0
   337, 20051,19761205,   17,    0
   337, 20051,19761206,   89,    0
   337, 20051,19761207,   92,    0
   337, 20051,19761208,    0,    0
   337, 20051,19761209,   39,    0
   337, 20051,19761210,   28,    0
   337, 20051,19761211,   11,    0
   337, 20051,19761212,   25,    0
   337, 20051,19761213,   11,    0
   337, 20051,19761214,    6,    0
   337, 20051,19761215,   17,    0
   337, 20051,19761216,    8,    0
   337, 20051,19761217,    0,    0
   337, 20051,19761218,   75,    0
   337, 20051,19761219,   17,    0
   337, 20051,19761220,   33,    0
   337, 20051,19761221,    6,    0
   337, 20051,19761222,    0,    0
   337, 20051,19761223,   11,    0
   337, 20051,19761224,   25,    0
   337, 20051,19761225,    6,    0
   337, 20051,19761226,   22,    0
   337, 20051,19761227,    6,    0
   337, 20051,19761228,   11,    0
   337, 20051,19761229,   17,    0
   337, 20051,19761230,   33,    0
   337, 20051,19761231,   67,    0
   337, 20051,19770101,   33,    0
   337, 20051,19770102,   33,    0
   337, 20051,19770103,   19,    0
   337, 20051,19770104,   17,    0
   337, 20051,19770105,   25,    0
   337, 20051,19770106,   28,    0
   337, 20051,19770107,    8,    0
   337, 20051,19770108,    8,    0
   337, 20051,19770109,    8,    0
   337, 20051,19770110,    6,    0
   337, 20051,19770111,   75,    0
   337, 20051,19770112,   56,    0
   337, 20051,19770113,    8,    0
   337, 20051,19770114,   67,    0
   337, 20051,19770115,   50,    0
   337, 20051,19770116,   11,    0
   337, 20051,19770117,   11,    0
   337, 20051,19770118,   19,    0
   337, 20051,19770119,   17,    0
   337, 20051,19770120,   17,    0
   337, 20051,19770121,    8,    0
   337, 20051,19770122,   11,    0
   337, 20051,19770123,   11,    0
   337, 20051,19770124,   47,    0
   337, 20051,19770125,    0,    0
   337, 20051,19770126,   33,    0
   337, 20051,19770127,   31,    0
   337, 20051,19770128,   44,    0
   337, 20051,19770129,    0,    0
   337, 20051,19770130,   39,    0
   337, 20051,19770131,   39,    0
   337, 20051,19770201,   17,    0
   337, 20051,19770202,   11,    0
   337, 20051,19770203,   47,    0
   337, 20051,19770204,   17,    0
   337, 20051,19770205,    0,    0
   337, 20051,19770206,   11,    0
   337, 20051,19770207,    8,    0
   337, 20051,19770208,   17,    0
   337, 20051,19770209,   14,    0
   337, 20051,19770210,   44,    0
   337, 20051,19770211,   86,    0
   337, 20051,19770212,   39,    0
   337, 20051,19770213,   22,    0
   337, 20051,19770214,   25,    0
   337, 20051,19770215,    8,    0
   337, 20051,19770216,    0,    0
   337, 20051,19770217,    0,    0
   337, 20051,19770218,    8,    0
   337, 20051,19770219,   75,    0
   337, 20051,19770220,   89,    0
   337, 20051,19770221,   44,    0
   337, 20051,19770222,   33,    0
   337, 20051,19770223,   83,    0
   337, 20051,19770224,   67,    0
   337, 20051,19770225,   22,    0
   337, 20051,19770226,   19,    0
   337, 20051,19770227,   17,    0
   337, 20051,19770228,   11,    0
   337, 20051,19770301,    8,    0
   337, 20051,19770302,-9999,    9
   337, 20051,19770303,   11,    0
   337, 20051,19770304,   17,    0
   337, 20051,19770305,    6,    0
   337, 20051,19770306,   11,    0
   337, 20051,19770307,   22,    0
   337, 20051,19770308,   11,    0
   337, 20051,19770309,   14,    0
   337, 20051,19770310,   22,    0
   337, 20051,19770311,   86,    0
   337, 20051,19770312,   53,    0
   337, 20051,19770313,   17,    0
   337, 20051,19770314,   11,    0
   337, 20051,19770315,   11,    0
   337, 20051,19770316,   31,    0
   337, 20051,19770317,   33,    0
   337, 20051,19770318,   17,    0
   337, 20051,19770319,   31,    0
   337, 20051,19770320,   64,    0
   337, 20051,19770321,   28,    0
   337, 20051,19770322,   22,    0
   337, 20051,19770323,   39,    0
   337, 20051,19770324,   11,    0
   337, 20051,19770325,    8,    0
   337, 20051,19770326,   28,    0
   337, 20051,19770327,   42,    0
   337, 20051,19770328,   36,    0
   337, 20051,19770329,   64,    0
   337, 20051,19770330,   39,    0
   337, 20051,19770331,   17,    0
   337, 20051,19770401,   28,    0
   337, 20051,19770402,   50,    0
   337, 20051,19770403,   33,    0
   337, 20051,19770404,   56,    0
   337, 20051,19770405,   69,    0
   337, 20051,19770406,   25,    0
   337, 20051,19770407,   25,    0
   337, 20051,19770408,   33,    0
   337, 20051,19770409,   36,    0
   337, 20051,19770410,   25,    0
   337, 20051,19770411,   44,    0
   337, 20051,19770412,   56,    0
   337, 20051,19770413,    0,    0
   337, 20051,19770414,   11,    0
   337, 20051,19770415,   44,    0
   337, 20051,19770416,   25,    0
   337, 20051,19770417,   25,    0
   337, 20051,19770418,   25,    0
   337, 20051,19770419,   42,    0
   337, 20051,19770420,   33,    0
   337, 20051,19770421,    8,    0
   337, 20051,19770422,    6,    0
   337, 20051,19770423,   11,    0
   337, 20051,19770424,   17,    0
   337, 20051,19770425,   11,    0
   337, 20051,19770426,    6,    0
   337, 20051,19770427,   11,    0
   337, 20051,19770428,   47,    0
   337, 20051,19770429,   44,    0
   337, 20051,19770430,   39,    0
   337, 20051,19770501,   42,    0
   337, 20051,19770502,   31,    0
   337, 20051,19770503,   83,    0
   337, 20051,19770504,   39,    0
   337, 20051,19770505,   39,    0
   337, 20051,19770506,   33,    0
   337, 20051,19770507,   22,    0
   337, 20051,19770508,    6,    0
   337, 20051,19770509,    0,    0
   337, 20051,19770510,   11,    0
   337, 20051,19770511,   11,    0
   337, 20051,19770512,   56,    0
   337, 20051,19770513,   22,    0
   337, 20051,19770514,   67,    0
   337, 20051,19770515,   58,    0
   337, 20051,19770516,   83,    0
   337, 20051,19770517,   33,    0
   337, 20051,19770518,   61,    0
   337, 20051,19770519,   19,    0
   337, 20051,19770520,   31,    0
   337, 20051,19770521,   36,    0
   337, 20051,19770522,   39,    0
   337, 20051,19770523,   67,    0
   337, 20051,19770524,   61,    0
   337, 20051,19770525,   22,    0
   337, 20051,19770526,   22,    0
   337, 20051,19770527,   22,    0
   337, 20051,19770528,   11,    0
   337, 20051,19770529,   39,    0
   337, 20051,19770530,   44,    0
   337, 20051,19770531,   83,    0
   337, 20051,19770601,   28,    0
   337, 20051,19770602,   39,    0
   337, 20051,19770603,   31,    0
   337, 20051,19770604,   22,    0
   337, 20051,19770605,   31,    0
   337, 20051,19770606,   33,    0
   337, 20051,19770607,   56,    0
   337, 20051,19770608,   75,    0
   337, 20051,19770609,   53,    0
   337, 20051,19770610,   36,    0
   337, 20051,19770611,   39,    0
   337, 20051,19770612,   67,    0
   337, 20051,19770613,   31,    0
   337, 20051,19770614,    6,    0
   337, 20051,19770615,   17,    0
   337, 20051,19770616,   44,    0
   337, 20051,19770617,   44,    0
   337, 20051,19770618,   50,    0
   337, 20051,19770619,   44,    0
   337, 20051,19770620,   44,    0
   337, 20051,19770621,   39,    0
   337, 20051,19770622,   25,    0
   337, 20051,19770623,   17,    0
   337, 20051,19770624,   19,    0
   337, 20051,19770625,   11,    0
   337, 20051,19770626,    0,    0
   337, 20051,19770627,   22,    0
   337, 20051,19770628,   53,    0
   337, 20051,19770629,   50,    0
   337, 20051,19770630,   11,    0
   337, 20051,19770701,   22,    0
   337, 20051,19770702,   22,    0
   337, 20051,19770703,    0,    0
   337, 20051,19770704,   11,    0
   337, 20051,19770705,   50,    0
   337, 20051,19770706,   61,    0
   337, 20051,19770707,   42,    0
   337, 20051,19770708,   56,    0
   337, 20051,19770709,   56,    0
   337, 20051,19770710,   44,    0
   337, 20051,19770711,   25,    0
   337, 20051,19770712,   39,    0
   337, 20051,19770713,   53,    0
   337, 20051,19770714,   39,    0
   337, 20051,19770715,   44,    0
   337, 20051,19770716,    0,    0
   337, 20051,19770717,    6,    0
   337, 20051,19770718,   17,    0
   337, 20051,19770719,   33,    0
   337, 20051,19770720,   28,    0
   337, 20051,19770721,   39,    0
   337, 20051,19770722,   39,    0
   337, 20051,19770723,   22,    0
   337, 20051,19770724,   31,    0
   337, 20051,19770725,   56,    0
   337, 20051,19770726,   47,    0
   337, 20051,19770727,   53,    0
   337, 20051,19770728,   39,    0
   337, 20051,19770729,   39,    0
   337, 20051,19770730,   11,    0
   337, 20051,19770731,   22,    0
   337, 20051,19770801,    0,    0
   337, 20051,19770802,   33,    0
   337, 20051,19770803,   39,    0
   337, 20051,19770804,   31,    0
   337, 20051,19770805,   14,    0
   337, 20051,19770806,   31,    0
   337, 20051,19770807,   33,    0
   337, 20051,19770808,   33,    0
   337, 20051,19770809,   33,    0
   337, 20051,19770810,   17,    0
   337, 20051,19770811,   33,    0
   337, 20051,19770812,   42,    0
   337, 20051,19770813,   31,    0
   337, 20051,19770814,   22,    0
   337, 20051,19770815,   17,    0
   337, 20051,19770816,   50,    0
   337, 20051,19770817,   39,    0
   337, 20051,19770818,   39,    0
   337, 20051,19770819,   28,    0
   337, 20051,19770820,   61,    0
   337, 20051,19770821,   39,    0
   337, 20051,19770822,   39,    0
   337, 20051,19770823,   17,    0
   337, 20051,19770824,    6,    0
   337, 20051,19770825,   22,    0
   337, 20051,19770826,   19,    0
   337, 20051,19770827,   33,    0
   337, 20051,19770828,   33,    0
   337, 20051,19770829,    0,    0
   337, 20051,19770830,   11,    0
   337, 20051,19770831,   25,    0
   337, 20051,19770901,    6,    0
   337, 20051,19770902,   11,    0
   337, 20051,19770903,   17,    0
   337, 20051,19770904,    0,    0
   337, 20051,19770905,   11,    0
   337, 20051,19770906,   11,    0
   337, 20051,19770907,   17,    0
   337, 20051,19770908,   28,    0
   337, 20051,19770909,   17,    0
   337, 20051,19770910,   11,    0
   337, 20051,19770911,   22,    0
   337, 20051,19770912,   19,    0
   337, 20051,19770913,   11,    0
   337, 20051,19770914,    8,    0
   337, 20051,19770915,   28,    0
   337, 20051,19770916,   19,    0
   337, 20051,19770917,   25,    0
   337, 20051,19770918,   33,    0
   337, 20051,19770919,   25,    0
   337, 20051,19770920,   47,    0
   337, 20051,19770921,   39,    0
   337, 20051,19770922,   17,    0
   337, 20051,19770923,   17,    0
   337, 20051,19770924,   28,    0
   337, 20051,19770925,   17,    0
   337, 20051,19770926,    6,    0
   337, 20051,19770927,   19,    0
   337, 20051,19770928,   31,    0
   337, 20051,19770929,   11,    0
   337, 20051,19770930,    0,    0
   337, 20051,19771001,    8,    0
   337, 20051,19771002,    6,    0
   337, 20051,19771003,   17,    0
   337, 20051,19771004,    0,    0
   337, 20051,19771005,   58,    0
   337, 20051,19771006,   75,    0
   337, 20051,19771007,   61,    0
   337, 20051,19771008,   42,    0
   337, 20051,19771009,   56,    0
   337, 20051,19771010,    6,    0
   337, 20051,19771011,    0,    0
   337, 20051,19771012,    8,    0
   337, 20051,19771013,   17,    0
   337, 20051,19771014,   31,    0
   337, 20051,19771015,    0,    0
   337, 20051,19771016,   11,    0
   337, 20051,19771017,   53,    0
   337, 20051,19771018,   19,    0
   337, 20051,19771019,   11,    0
   337, 20051,19771020,   11,    0
   337, 20051,19771021,    6,    0
   337, 20051,19771022,   11,    0
   337, 20051,19771023,   11,    0
   337, 20051,19771024,   11,    0
   337, 20051,19771025,   22,    0
   337, 20051,19771026,   19,    0
   337, 20051,19771027,    0,    0
   337, 20051,19771028,   11,    0
   337, 20051,19771029,    0,    0
   337, 20051,19771030,   19,    0
   337, 20051,19771031,   11,    0
   337, 20051,19771101,   11,    0
   337, 20051,19771102,    6,    0
   337, 20051,19771103,   11,    0
   337, 20051,19771104,    0,    0
   337, 20051,19771105,   11,    0
   337, 20051,19771106,   22,    0
   337, 20051,19771107,   11,    0
   337, 20051,19771108,   14,    0
   337, 20051,19771109,    6,    0
   337, 20051,19771110,   19,    0
   337, 20051,19771111,   19,    0
   337, 20051,19771112,    8,    0
   337, 20051,19771113,   11,    0
   337, 20051,19771114,   25,    0
   337, 20051,19771115,   17,    0
   337, 20051,19771116,   39,    0
   337, 20051,19771117,   17,    0
   337, 20051,19771118,   11,    0
   337, 20051,19771119,   31,    0
   337, 20051,19771120,   50,    0
   337, 20051,19771121,   44,    0
   337, 20051,19771122,   17,    0
   337, 20051,19771123,    8,    0
   337, 20051,19771124,   11,    0
   337, 20051,19771125,    6,    0
   337, 20051,19771126,    8,    0
   337, 20051,19771127,    6,    0
   337, 20051,19771128,    6,    0
   337, 20051,19771129,   17,    0
   337, 20051,19771130,   56,    0
   337, 20051,19771201,   19,    0
   337, 20051,19771202,   28,    0
   337, 20051,19771203,   17,    0
   337, 20051,19771204,   17,    0
   337, 20051,19771205,   11,    0
   337, 20051,19771206,    6,    0
   337, 20051,19771207,   69,    0
   337, 20051,19771208,   61,    0
   337, 20051,19771209,   25,    0
   337, 20051,19771210,   11,    0
   337, 20051,19771211,    8,    0
   337, 20051,19771212,   25,    0
   337, 20051,19771213,   64,    0
   337, 20051,19771214,   39,    0
   337, 20051,19771215,   25,    0
   337, 20051,19771216,   28,    0
   337, 20051,19771217,    0,    0
   337, 20051,19771218,   19,    0
   337, 20051,19771219,   11,    0
   337, 20051,19771220,   17,    0
   337, 20051,19771221,   25,    0
   337, 20051,19771222,    8,    0
   337, 20051,19771223,   17,    0
   337, 20051,19771224,    6,    0
   337, 20051,19771225,   11,    0
   337, 20051,19771226,    6,    0
   337, 20051,19771227,    8,    0
   337, 20051,19771228,   50,    0
   337, 20051,19771229,   11,    0
   337, 20051,19771230,    6,    0
   337, 20051,19771231,   50,    0
   337, 20051,19780101,   25,    0
   337, 20051,19780102,   33,    0
   337, 20051,19780103,   11,    0
   337, 20051,19780104,   11,    0
   337, 20051,19780105,   25,    0
   337, 20051,19780106,   17,    0
   337, 20051,19780107,    8,    0
   337, 20051,19780108,   11,    0
   337, 20051,19780109,    6,    0
   337, 20051,19780110,    8,    0
   337, 20051,19780111,   39,    0
   337, 20051,19780112,   28,    0
   337, 20051,19780113,    8,    0
   337, 20051,19780114,   11,    0
   337, 20051,19780115,    6,    0
   337, 20051,19780116,    0,    0
   337, 20051,19780117,   36,    0
   337, 20051,19780118,   22,    0
   337, 20051,19780119,   33,    0
   337, 20051,19780120,   61,    0
   337, 20051,19780121,   19,    0
   337, 20051,19780122,   61,    0
   337, 20051,19780123,    8,    0
   337, 20051,19780124,    0,    0
   337, 20051,19780125,   36,    0
   337, 20051,19780126,    6,    0
   337, 20051,19780127,   11,    0
   337, 20051,19780128,  111,    0
   337, 20051,19780129,   61,    0
   337, 20051,19780130,   28,    0
   337, 20051,19780131,   33,    0
   337, 20051,19780201,   39,    0
   337, 20051,19780202,   11,    0
   337, 20051,19780203,   28,    0
   337, 20051,19780204,   17,    0
   337, 20051,19780205,   17,    0
   337, 20051,19780206,   11,    0
   337, 20051,19780207,   22,    0
   337, 20051,19780208,    0,    0
   337, 20051,19780209,   28,    0
   337, 20051,19780210,   33,    0
   337, 20051,19780211,    6,    0
   337, 20051,19780212,   42,    0
   337, 20051,19780213,   19,    0
   337, 20051,19780214,   11,    0
   337, 20051,19780215,   14,    0
   337, 20051,19780216,   33,    0
   337, 20051,19780217,   17,    0
   337, 20051,19780218,   11,    0
   337, 20051,19780219,   89,    0
   337, 20051,19780220,   31,    0
   337, 20051,19780221,    0,    0
   337, 20051,19780222,   17,    0
   337, 20051,19780223,   92,    0
   337, 20051,19780224,  125,    0
   337, 20051,19780225,  125,    0
   337, 20051,19780226,   72,    0
   337, 20051,19780227,  133,    0
   337, 20051,19780228,   83,    0
   337, 20051,19780301,   67,    0
   337, 20051,19780302,   61,    0
   337, 20051,19780303,   83,    0
   337, 20051,19780304,   39,    0
   337, 20051,19780305,   11,    0
   337, 20051,19780306,    0,    0
   337, 20051,19780307,    8,    0
   337, 20051,19780308,    0,    0
   337, 20051,19780309,    8,    0
   337, 20051,19780310,    8,    0
   337, 20051,19780311,   11,    0
   337, 20051,19780312,   25,    0
   337, 20051,19780313,   22,    0
   337, 20051,19780314,   22,    0
   337, 20051,19780315,   11,    0
   337, 20051,19780316,   39,    0
   337, 20051,19780317,   58,    0
   337, 20051,19780318,   11,    0
   337, 20051,19780319,   11,    0
   337, 20051,19780320,   17,    0
   337, 20051,19780321,    8,    0
   337, 20051,19780322,   11,    0
   337, 20051,19780323,   19,    0
   337, 20051,19780324,   19,    0
   337, 20051,19780325,   22,    0
   337, 20051,19780326,   11,    0
   337, 20051,19780327,    0,    0
   337, 20051,19780328,   22,    0
   337, 20051,19780329,   58,    0
   337, 20051,19780330,   67,    0
   337, 20051,19780331,   25,    0
   337, 20051,19780401,   67,    0
   337, 20051,19780402,   89,    0
   337, 20051,19780403,   28,    0
   337, 20051,19780404,   44,    0
   337, 20051,19780405,   11,    0
   337, 20051,19780406,   11,    0
   337, 20051,19780407,    0,    0
   337, 20051,19780408,   25,    0
   337, 20051,19780409,   28,    0
   337, 20051,19780410,   28,    0
   337, 20051,19780411,   28,    0
   337, 20051,19780412,   19,    0
   337, 20051,19780413,   31,    0
   337, 20051,19780414,   28,    0
   337, 20051,19780415,   25,    0
   337, 20051,19780416,   39,    0
   337, 20051,19780417,   31,    0
   337, 20051,19780418,   36,    0
   337, 20051,19780419,   33,    0
   337, 20051,19780420,   17,    0
   337, 20051,19780421,   11,    0
   337, 20051,19780422,   28,    0
   337, 20051,19780423,   39,    0
   337, 20051,19780424,   39,    0
   337, 20051,19780425,   75,    0
   337, 20051,19780426,   92,    0
   337, 20051,19780427,   44,    0
   337, 20051,19780428,   19,    0
   337, 20051,19780429,   58,    0
   337, 20051,19780430,   36,    0
   337, 20051,19780501,   44,    0
   337, 20051,19780502,   17,    0
   337, 20051,19780503,   44,    0
   337, 20051,19780504,   56,    0
   337, 20051,19780505,   58,    0
   337, 20051,19780506,   17,    0
   337, 20051,19780507,   25,    0
   337, 20051,19780508,   39,    0
   337, 20051,19780509,   39,    0
   337, 20051,19780510,   19,    0
   337, 20051,19780511,   36,    0
   337, 20051,19780512,   17,    0
   337, 20051,19780513,   33,    0
   337, 20051,19780514,   67,    0
   337, 20051,19780515,   39,    0
   337, 20051,19780516,   50,    0
   337, 20051,19780517,   33,    0
   337, 20051,19780518,   42,    0
   337, 20051,19780519,   22,    0
   337, 20051,19780520,   56,    0
   337, 20051,19780521,   67,    0
   337, 20051,19780522,   47,    0
   337, 20051,19780523,   94,    0
   337, 20051,19780524,   47,    0
   337, 20051,19780525,   25,    0
   337, 20051,19780526,   17,    0
   337, 20051,19780527,   11,    0
   337, 20051,19780528,   17,    0
   337, 20051,19780529,    0,    0
   337, 20051,19780530,   11,    0
   337, 20051,19780531,   28,    0
   337, 20051,19780601,    0,    0
   337, 20051,19780602,   22,    0
   337, 20051,19780603,   33,    0
   337, 20051,19780604,   19,    0
   337, 20051,19780605,   33,    0
   337, 20051,19780606,   67,    0
   337, 20051,19780607,   14,    0
   337, 20051,19780608,   53,    0
   337, 20051,19780609,   53,    0
   337, 20051,19780610,   19,    0
   337, 20051,19780611,   33,    0
   337, 20051,19780612,   28,    0
   337, 20051,19780613,   69,    0
   337, 20051,19780614,   50,    0
   337, 20051,19780615,   61,    0
   337, 20051,19780616,   67,    0
   337, 20051,19780617,   61,    0
   337, 20051,19780618,   28,    0
   337, 20051,19780619,   28,    0
   337, 20051,19780620,   31,    0
   337, 20051,19780621,   33,    0
   337, 20051,19780622,   39,    0
   337, 20051,19780623,   39,    0
   337, 20051,19780624,   58,    0
   337, 20051,19780625,   33,    0
   337, 20051,19780626,   31,    0
   337, 20051,19780627,   11,    0
   337, 20051,19780628,   11,    0
   337, 20051,19780629,    8,    0
   337, 20051,19780630,   31,    0
   337, 20051,19780701,    6,    0
   337, 20051,19780702,    6,    0
   337, 20051,19780703,    0,    0
   337, 20051,19780704,   33,    0
   337, 20051,19780705,   47,    0
   337, 20051,19780706,   31,    0
   337, 20051,19780707,   11,    0
   337, 20051,19780708,    0,    0
   337, 20051,19780709,   25,    0
   337, 20051,19780710,   39,    0
   337, 20051,19780711,   31,    0
   337, 20051,19780712,   17,    0
   337, 20051,19780713,   14,    0
   337, 20051,19780714,   28,    0
   337, 20051,19780715,   19,    0
   337, 20051,19780716,   11,    0
   337, 20051,19780717,   17,    0
   337, 20051,19780718,   42,    0
   337, 20051,19780719,    8,    0
   337, 20051,19780720,   33,    0
   337, 20051,19780721,   39,    0
   337, 20051,19780722,   31,    0
   337, 20051,19780723,   11,    0
   337, 20051,19780724,    8,    0
   337, 20051,19780725,   19,    0
   337, 20051,19780726,   25,    0
   337, 20051,19780727,   22,    0
   337, 20051,19780728,   22,    0
   337, 20051,19780729,   39,    0
   337, 20051,19780730,   39,    0
   337, 20051,19780731,   39,    0
   337, 20051,19780801,   36,    0
   337, 20051,19780802,   44,    0
   337, 20051,19780803,   39,    0
   337, 20051,19780804,   14,    0
   337, 20051,19780805,   31,    0
   337, 20051,19780806,   47,    0
   337, 20051,19780807,   47,    0
   337, 20051,19780808,   22,    0
   337, 20051,19780809,   11,    0
   337, 20051,19780810,   31,    0
   337, 20051,19780811,   17,    0
   337, 20051,19780812,    8,    0
   337, 20051,19780813,    8,    0
   337, 20051,19780814,   25,    0
   337, 20051,19780815,   47,    0
   337, 20051,19780816,   44,    0
   337, 20051,19780817,   28,    0
   337, 20051,19780818,   19,    0
   337, 20051,19780819,   19,    0
   337, 20051,19780820,   28,    0
   337, 20051,19780821,   11,    0
   337, 20051,19780822,   11,    0
   337, 20051,19780823,    6,    0
   337, 20051,19780824,    0,    0
   337, 20051,19780825,   39,    0
   337, 20051,19780826,   11,    0
   337, 20051,19780827,   69,    0
   337, 20051,19780828,   19,    0
   337, 20051,19780829,   19,    0
   337, 20051,19780830,   25,    0
   337, 20051,19780831,   11,    0
   337, 20051,19780901,   39,    0
   337, 20051,19780902,   33,    0
   337, 20051,19780903,   44,    0
   337, 20051,19780904,   67,    0
   337, 20051,19780905,   19,    0
   337, 20051,19780906,   33,    0
   337, 20051,19780907,   25,    0
   337, 20051,19780908,    8,    0
   337, 20051,19780909,    6,    0
   337, 20051,19780910,    8,    0
   337, 20051,19780911,   11,    0
   337, 20051,19780912,   22,    0
   337, 20051,19780913,    0,    0
   337, 20051,19780914,    0,    0
   337, 20051,19780915,    0,    0
   337, 20051,19780916,    8,    0
   337, 20051,19780917,    0,    0
   337, 20051,19780918,    0,    0
   337, 20051,19780919,   19,    0
   337, 20051,19780920,   11,    0
   337, 20051,19780921,   11,    0
   337, 20051,19780922,    6,    0
   337, 20051,19780923,   11,    0
   337, 20051,19780924,   11,    0
   337, 20051,19780925,    0,    0
   337, 20051,19780926,    8,    0
   337, 20051,19780927,   11,    0
   337, 20051,19780928,   11,    0
   337, 20051,19780929,    8,    0
   337, 20051,19780930,   33,    0
   337, 20051,19781001,   44,    0
   337, 20051,19781002,   33,    0
   337, 20051,19781003,   25,    0
   337, 20051,19781004,   33,    0
   337, 20051,19781005,    6,    0
   337, 20051,19781006,   17,    0
   337, 20051,19781007,    8,    0
   337, 20051,19781008,   17,    0
   337, 20051,19781009,   28,    0
   337, 20051,19781010,   39,    0
   337, 20051,19781011,   17,    0
   337, 20051,19781012,   39,    0
   337, 20051,19781013,    0,    0
   337, 20051,19781014,    0,    0
   337, 20051,19781015,    8,    0
   337, 20051,19781016,   25,    0
   337, 20051,19781017,   33,    0
   337, 20051,19781018,   39,    0
   337, 20051,19781019,   39,    0
   337, 20051,19781020,   22,    0
   337, 20051,19781021,   11,    0
   337, 20051,19781022,    0,    0
   337, 20051,19781023,   11,    0
   337, 20051,19781024,   11,    0
   337, 20051,19781025,    8,    0
   337, 20051,19781026,    8,    0
   337, 20051,19781027,    0,    0
   337, 20051,19781028,    0,    0
   337, 20051,19781029,    6,    0
   337, 20051,19781030,   11,    0
   337, 20051,19781031,    0,    0
   337, 20051,19781101,   17,    0
   337, 20051,19781102,   11,    0
   337, 20051,19781103,    0,    0
   337, 20051,19781104,   22,    0
   337, 20051,19781105,   39,    0
   337, 20051,19781106,   17,    0
   337, 20051,19781107,   25,    0
   337, 20051,19781108,   11,    0
   337, 20051,19781109,    0,    0
   337, 20051,19781110,   14,    0
   337, 20051,19781111,    0,    0
   337, 20051,19781112,    0,    0
   337, 20051,19781113,   11,    0
   337, 20051,19781114,    6,    0
   337, 20051,19781115,   11,    0
   337, 20051,19781116,    6,    0
   337, 20051,19781117,   11,    0
   337, 20051,19781118,    8,    0
   337, 20051,19781119,    8,    0
   337, 20051,19781120,    0,    0
   337, 20051,19781121,    0,    0
   337, 20051,19781122,   25,    0
   337, 20051,19781123,    0,    0
   337, 20051,19781124,   11,    0
   337, 20051,19781125,   11,    0
   337, 20051,19781126,   31,    0
   337, 20051,19781127,   44,    0
   337, 20051,19781128,    0,    0
   337, 20051,19781129,   11,    0
   337, 20051,19781130,    0,    0
   337, 20051,19781201,   14,    0
   337, 20051,19781202,   33,    0
   337, 20051,19781203,   39,    0
   337, 20051,19781204,   56,    0
   337, 20051,19781205,   19,    0
   337, 20051,19781206,   17,    0
   337, 20051,19781207,   31,    0
   337, 20051,19781208,   83,    0
   337, 20051,19781209,   17,    0
   337, 20051,19781210,    0,    0
   337, 20051,19781211,   31,    0
   337, 20051,19781212,   39,    0
   337, 20051,19781213,  114,    0
   337, 20051,19781214,   75,    0
   337, 20051,19781215,   19,    0
   337, 20051,19781216,   39,    0
   337, 20051,19781217,   17,    0
   337, 20051,19781218,    0,    0
   337, 20051,19781219,   11,    0
   337, 20051,19781220,   17,    0
   337, 20051,19781221,   11,    0
   337, 20051,19781222,    8,    0
   337, 20051,19781223,   11,    0
   337, 20051,19781224,   61,    0
   337, 20051,19781225,   83,    0
   337, 20051,19781226,    0,    0
   337, 20051,19781227,   83,    0
   337, 20051,19781228,   28,    0
   337, 20051,19781229,   69,    0
   337, 20051,19781230,   25,    0
   337, 20051,19781231,   83,    0
   337, 20051,19790101,   39,    0
   337, 20051,19790102,   61,    0
   337, 20051,19790103,   44,    0
   337, 20051,19790104,   56,    0
